# REGISTER 1 — numeric-claims.tsv   FROZEN at HEAD 0cdd5b1
# Corpus: references/*.md (30) + reference-impl/*.md (11) + SKILL.md + index.md = 43 files, 20776 lines.
# Scan unit: one NUMERIC TOKEN = /(?<![\w.])[-+]?\d[\d_]*(\.\d+)?([eE][-+]?\d+)?/.
# One row per surviving token, NOT per claim: a range like '5-11 m' emits two rows sharing one claim_text.
# That is deliberate — merging ranges into one row is the step at which a claim can vanish unseen.
#
# DENOMINATOR
#   numeric tokens found in corpus ......... 13033
#   became rows ............................ 5152
#   excluded ............................... 7881
#   IDENTITY: 5152 rows + 7881 excluded = 13033 == tokens found  -> HOLDS
#
# EXCLUSIONS, every category counted (sums to 7881)
#   fenced_code            1304   inside a ``` fence — pseudocode constants, the domain of constant-pairs.tsv, not prose
#   chapter_xref           3066   backticked chapter pointer `NN` / `NN:LINE` / references/NN-*.md — a cross-reference, not a quantity
#   bibliographic          2803   citation locator: year after an author, vol(issue), vol:page, page range, pp., arXiv/patent/report id
#   okf_frontmatter         266   okf v0.2 metadata block (version, ISO timestamps, tags) between the leading --- pair
#   list_index              217   the ordinal of an ordered-list item, at the list-marker position only — other numbers on the line are still rows
#   heading_number           60   section number in a markdown heading (## 8. ...)
#   figure_panel_index       54   GALLERY.md panel grid coordinate cell (row,col)
#   url_doi_hash             45   digits inside a URL, DOI, domain path or a git commit hash
#   anchor_link              29   digits inside a markdown (#anchor-1984) target
#   math_display_block       19   literal inside a $$...$$ display-math expression
#   math_inline              18   literal inside a $...$ inline-math expression
#   SUM                    7881
#
# CLASS distribution: derived=3045, unclassified=1794, external=283, illustrative=30
# VERDICT distribution: unguarded=2649, guarded=1810, unreproducible=693
#
# CLASS rules, in cascade order (first match wins):
#   derived      value literal (distinctive) present in a reference-impl module or test; OR the line
#                names a backticked identifier that exists in module source; OR the token sits inside
#                an inline `code span` (a formula fragment the impl mirrors); OR the line is a
#                blockquote measured-output table row.
#   external     the line carries a citation marker (Author YEAR, et al., `99`, measured/empirical/USGS/SRTM).
#   illustrative the line carries a worked-example marker (e.g., for example, sims_illustrative, panel, demo).
#   unclassified no rule fired. THIS BUCKET IS REAL AND LARGE (1794). It is not 'clean'; it is 'undecided'.
#
# VERDICT rules (provisional — later waves may REASSIGN a verdict, never add or drop a row):
#   distinctive = token has a decimal point/exponent, or |int| > 10. Non-distinctive tokens (0..10)
#   match code literals by coincidence, so a literal match on them is NOT evidence.
#   guarded         distinctive AND the value appears as a literal in reference-impl/tests/test_*.py;
#                   source_or_guard names up to two test_file::function rows.
#   unguarded       distinctive AND in a module but no test; OR non-distinctive (marked
#                   'trivial-literal:no-evidence' — these are UNPROVEN, not proven-absent).
#   unreproducible  the value appears in no module and no test. For class=external with a citation
#                   this is expected and benign; for class=derived it is the alarming case.
#
# FREEZE RULE: this row list is final. A numeric claim discovered later that is not here goes to
# OPEN-ITEMS.md as a census-miss; it must NOT be appended to this file.

file	line	claim_text	value	class	source_or_guard	verdict
08-output-contract.md	192	heightfield` round-trip `.npy` (lossless R32-equivalent), 16-bit `.png`, raw `.r16`/`.raw` and	16	derived	inputs.py::plateau;test_aeolian.py::<module>	guarded
08-output-contract.md	193	` float, and SRTM/USGS `.hgt` tiles, using exactly this `/65535` dequantisation (verified to one	65535	derived	test_gallery_doc.py::_raw_dem_file;test_heightfield_io.py::test_integer_formats_roundtrip_to_quantisation	guarded
08-output-contract.md	200	oat precision at large world coordinates** — see `01`. At 100 km from the origin, fp32	100	derived	inputs.py::spike;test_analysis.py::test_selectors_are_masks_in_unit_range	guarded
08-output-contract.md	201	has ~8 mm of mantissa resolution. Terrain vertices computed in a	8	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	225	| Droplet | `maxLifetime × 1 cell` — typically 30–64 cells |	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	225	| Droplet | `maxLifetime × 1 cell` — typically 30–64 cells |	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
08-output-contract.md	225	| Droplet | `maxLifetime × 1 cell` — typically 30–64 cells |	64	derived	inputs.py::constant_slope;inputs.py::flat	guarded
08-output-contract.md	226	ations × Δt × maxVelocity / cellSize` — measure it; often 100s of cells |	100	derived	inputs.py::spike;test_analysis.py::test_selectors_are_masks_in_unit_range	guarded
08-output-contract.md	227	| Thermal | `iterations × 1 cell` — bounded and small |	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	233	- **Droplet** tiles with a 64-cell apron and a bit of care. Discard the apron after.	64	derived	inputs.py::constant_slope;inputs.py::flat	guarded
08-output-contract.md	239	(a 8k or 16k R32F field is 256 MB / 1 GB — this is affordable	8	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	239	(a 8k or 16k R32F field is 256 MB / 1 GB — this is affordable offline	16	derived	inputs.py::plateau;test_aeolian.py::<module>	guarded
08-output-contract.md	239	(a 8k or 16k R32F field is 256 MB / 1 GB — this is affordable offline), then tile the *r	256	derived	test_placement.py::<module>;test_placement.py::test_placement_is_resolution_independent	guarded
08-output-contract.md	239	(a 8k or 16k R32F field is 256 MB / 1 GB — this is affordable offline), then tile the *result*	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	255	whose apron does not exist, and step 1 cannot fetch it — so the boundary condition takes over	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	261	(10–25 % per side for a stream-power bake; measure it with th	10	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	261	(10–25 % per side for a stream-power bake; measure it with the i	25	derived	test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
08-output-contract.md	263	Step 4 is a lie that mostly works for droplet and thermal, and d	4	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	276	height. Bake normals from the tile+1-cell apron, or your lighting has a visible grid.	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	286	alternative for ordinary flat heightfields — the optimal 2D sampling lattice, six equidistant	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	296	becomes a 2×2 matrix — so a consumer that reads `cellSize` as a scala	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	296	becomes a 2×2 matrix — so a consumer that reads `cellSize` as a scalar	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	323	~5.2**. The **equiangular** variant (Ronchi et al. 1996) grids	5.2	derived	module:noise.py	unguarded
08-output-contract.md	324	`ξ ∈ [−π/4, π/4]`), which nearly uniformises cell area (ratio ~2) at	4	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	324	`ξ ∈ [−π/4, π/4]`), which nearly uniformises cell area (ratio ~2) at the	4	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	324	[−π/4, π/4]`), which nearly uniformises cell area (ratio ~2) at the cost of a `tan`/`atan` per	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	333	vertex (**Goldberg 1937**; the same reason a football has 12 pentagonal panels). The pentagons are the	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
08-output-contract.md	334	topological** irregularity: away from them every cell has 6 edge-neighbours, so D6 routing with	6	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	335	no √2 carries over and the only stencil special case is the twe	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	335	ries over and the only stencil special case is the twelve 5-neighbour cells. The **metric**,	5	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	339	never from `(√3/2)·cellSize²` or the planar axial centre formula above. H	3	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	339	never from `(√3/2)·cellSize²` or the planar axial centre formula above. How	2	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	341	aperture-3/4/7 hierarchies are surveyed in **Sahr, White & Kimerling	3	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	341	aperture-3/4/7 hierarchies are surveyed in **Sahr, White & Kimerling 2	4	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	341	aperture-3/4/7 hierarchies are surveyed in **Sahr, White & Kimerling 200	7	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	342	equal-area aperture-7 instance. **Uber's H3** is the production system — apertu	7	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	342	stance. **Uber's H3** is the production system — aperture-7, 122 base cells	7	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	342	nce. **Uber's H3** is the production system — aperture-7, 122 base cells	122	derived	module:archetypes.py,flow_anatomy.py	unguarded
08-output-contract.md	343	(110 hexagons + 12 pentagons) — but it is **not equal-area**:	110	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
08-output-contract.md	343	(110 hexagons + 12 pentagons) — but it is **not equal-area**: H3 projects th	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
08-output-contract.md	344	rojection per icosahedron face, and cell areas vary by **~1.6×** between largest and smallest at a	1.6	derived	test_hero.py::test_camera_matrices_are_finite;test_snow.py::test_avalanche_fills_hollows	guarded
08-output-contract.md	352	the hex DGGS: `N_pix = 12·N_side²` exactly-equal-area, iso-latitude **quadrilateral	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
08-output-contract.md	358	(for the plate-carrée parallel, `h = 1/cosφ`, so cells are east–west compressed toward the poles	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	390	12-pentagon geometry; Snyder 1992 for ISEA equal-area; Sahr,	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
08-output-contract.md	403	oversampling the poles), and the ±180° meridian is a seam. Its scale factor along a parallel is	180	derived	test_anatomy_figures.py::test_hex_anatomy_draws_the_geometry_the_chapter_claims;test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
08-output-contract.md	404	`h = 1/cosφ`, so east–west ground distance per pixel is `R·cosφ·	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	405	osφ` (and correct east–west **slopes** the other way, by `1/cosφ`) or the	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	416	don't clamp, at ±180°. The projection and its scale factor are **P** (Snyder 1	180	derived	test_anatomy_figures.py::test_hex_anatomy_draws_the_geometry_the_chapter_claims;test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
08-output-contract.md	436	m burning** lowers cells under a known channel network by 5–20 m so	5	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	436	burning** lowers cells under a known channel network by 5–20 m so	20	derived	inputs.py::two_basins;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
08-output-contract.md	455	g.** Round to the vertical step (`z_q = round(z/q)·q`, `q≈1 m` for SRTM →	1	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	457	resample to the real ground sample distance (30 m / 90 m) to lock in blocky ridgelines.	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
08-output-contract.md	457	resample to the real ground sample distance (30 m / 90 m) to lock in blocky ridgelines.	90	derived	test_anatomy_figures.py::test_anisotropy_anatomy_builds_and_reports_the_trap;test_anisotropy.py::<module>	guarded
08-output-contract.md	460	**shadow** (a data void) where the backslope tilts past `90°−θ`; add multiplicative	90	derived	test_anatomy_figures.py::test_anisotropy_anatomy_builds_and_reports_the_trap;test_anisotropy.py::<module>	guarded
08-output-contract.md	462	carry near-periodic banding (~hundreds of m wavelength, ~1–2 m amplitude) and	1	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	462	arry near-periodic banding (~hundreds of m wavelength, ~1–2 m amplitude) and	2	external	trivial-literal:no-evidence	unguarded
08-output-contract.md	535	coarse height across a band of ~2 cells).	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	549	Packing masks into channels. The constraint is that a 4-channel splatmap holds 4 materials,	4	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	549	annels. The constraint is that a 4-channel splatmap holds 4 materials,	4	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	553	- **Splatmaps** — RGBA, 4 materials per texture, `ceil(N/4)` textures. Standard.	4	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	553	- **Splatmaps** — RGBA, 4 materials per texture, `ceil(N/4)` textures. Standard.	4	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	554	- **Index+blend** — two channels: a material index (R8, 256 materials) and a blend weight.	256	derived	test_placement.py::<module>;test_placement.py::test_placement_is_resolution_independent	guarded
08-output-contract.md	555	One texture, unlimited materials, but only 2 materials can blend at any point. For terrain	2	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	557	x and blend manually, or you'll interpolate between index 3 and index 7 and get material	3	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	557	manually, or you'll interpolate between index 3 and index 7 and get material	7	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	558	5, which is a spectacular bug.	5	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	560	**Normalisation.** Splat weights must sum to 1 — **weights**, which is not the same object as	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	562	terialᵢ` has no base layer to absorb a shortfall, so `Σ = 1`	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	563	the data. Raw coverage masks are independent fields in `[0, 1]` with nothing	0	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	563	e data. Raw coverage masks are independent fields in `[0, 1]` with nothing	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	564	them sum to anything, so on *those* the assertion is `Σ ≤ 1` (`14`) — a check for two	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	566	a stack that emits its base as a channel reaches exactly 1, which is the	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	573	(`out·(1 − m) + colour·m`, which is what `reference-impl/render.py	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	574	effective weights sum to exactly 1 whatever the masks do — the base absorbs `Π(1 − mᵢ)`.	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	574	to exactly 1 whatever the masks do — the base absorbs `Π(1 − mᵢ)`.	1	derived	trivial-literal:no-evidence	unguarded
08-output-contract.md	575	Measured: masks summing to **1.8** still give effective weights summing to **1.0000000000*	1.8	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_detects_over_subscription_only_where_the_palette_has_no_headroom	guarded
08-output-contract.md	575	ming to **1.8** still give effective weights summing to **1.0000000000**; at	1.0000000000	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
08-output-contract.md	576	masks summing to **3.0** the output is still inside the convex hull of its input	3.0	derived	asserts.py::boundary_influence_profile;inputs.py::two_basins	guarded
08-output-contract.md	585	`Σ = 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 22	1.00	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
08-output-contract.md	585	`Σ = 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	205	derived	test_cited_paths_exist.py::test_every_cited_line_number_is_inside_the_file;test_mask_partition.py::<module>	guarded
08-output-contract.md	585	`Σ = 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	211	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	585	`Σ = 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	223	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	585	`Σ = 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	204	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	585	= 1.00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	211	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	585	00` gives unclipped `[205 211 223]` and shipped `[204 211 222]` — inside the	222	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	586	palette's hull, ±1 for the float→uint8 truncation; `Σ = 1.80` gives unclippe	1	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	586	palette's hull, ±1 for the float→uint8 truncation; `Σ = 1.80` gives unclipped `[369 380 401]` and	1.80	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_detects_over_subscription_only_where_the_palette_has_no_headroom	guarded
08-output-contract.md	586	the float→uint8 truncation; `Σ = 1.80` gives unclipped `[369 380 401]` and	369	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	586	float→uint8 truncation; `Σ = 1.80` gives unclipped `[369 380 401]` and	380	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	586	at→uint8 truncation; `Σ = 1.80` gives unclipped `[369 380 401]` and	401	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
08-output-contract.md	587	shipped `[255 255 255]`, every channel over and every channel clipped.	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
08-output-contract.md	587	shipped `[255 255 255]`, every channel over and every channel clipped. That	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
08-output-contract.md	587	shipped `[255 255 255]`, every channel over and every channel clipped. That is	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
08-output-contract.md	594	`render._MATERIAL_PALETTE`, whose materials leave 8-bit range at `Σ = 255 / max(channel)` —	8	unclassified	trivial-literal:no-evidence	unguarded
08-output-contract.md	594	ERIAL_PALETTE`, whose materials leave 8-bit range at `Σ = 255 / max(channel)` —	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
08-output-contract.md	595	snow **1.02**, sand **1.28**, water **1.50**, grass **1.93**, rock **	1.02	derived	test_analysis.py::test_material_masks_partition;test_mask_partition.py::<module>	guarded
08-output-contract.md	595	snow **1.02**, sand **1.28**, water **1.50**, grass **1.93**, rock **2.13** — so at	1.28	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_detects_over_subscription_only_where_the_palette_has_no_headroom	guarded
08-output-contract.md	595	snow **1.02**, sand **1.28**, water **1.50**, grass **1.93**, rock **2.13** — so at that same	1.50	derived	test_atom_coverage.py::<module>;test_boundaries.py::test_diffusion_influence_grows_as_sqrt_of_time	guarded
